call_id,timestamp,region,call_type,call_duration,priority_level,agent_available,weather_flag,is_holiday,call_volume_next_interval,hour,day_of_week,is_weekend,lag_1,rolling_call_count,moving_avg_3
7036,2025-01-25 10:20:00,South,Medical,731,3,26,Normal,0,20,10,5,1,49.0,88.0,29.333333333333332
7037,2025-01-25 10:25:00,South,Fire,1116,4,24,Normal,0,20,10,5,1,20.0,89.0,29.666666666666668
7038,2025-01-25 10:30:00,Central,Medical,533,3,17,Normal,0,18,10,5,1,20.0,58.0,19.333333333333332
7039,2025-01-25 10:35:00,South,Fire,588,4,6,Severe,0,33,10,5,1,18.0,71.0,23.666666666666668
7040,2025-01-25 10:40:00,North,Fire,541,4,19,Normal,0,25,10,5,1,33.0,76.0,25.333333333333332
7041,2025-01-25 10:45:00,West,Medical,706,3,25,Normal,0,11,10,5,1,25.0,69.0,23.0
7042,2025-01-25 10:50:00,South,Police,569,2,13,Severe,0,55,10,5,1,11.0,91.0,30.333333333333332
7043,2025-01-25 10:55:00,South,Police,584,2,17,Severe,0,46,10,5,1,55.0,112.0,37.333333333333336
7044,2025-01-25 11:00:00,West,Fire,726,4,28,Normal,0,18,11,5,1,46.0,119.0,39.666666666666664
7045,2025-01-25 11:05:00,North,Police,328,2,23,Normal,0,17,11,5,1,18.0,81.0,27.0
7046,2025-01-25 11:10:00,North,Other,380,1,8,Normal,0,19,11,5,1,17.0,54.0,18.0
7047,2025-01-25 11:15:00,East,Police,728,2,17,Severe,0,39,11,5,1,19.0,75.0,25.0
7048,2025-01-25 11:20:00,North,Police,445,2,18,Normal,0,21,11,5,1,39.0,79.0,26.333333333333332
7049,2025-01-25 11:25:00,Central,Police,523,2,8,Normal,0,18,11,5,1,21.0,78.0,26.0
7050,2025-01-25 11:30:00,North,Other,337,1,28,Normal,0,16,11,5,1,18.0,55.0,18.333333333333332
7051,2025-01-25 11:35:00,Central,Other,182,1,12,Normal,0,19,11,5,1,16.0,53.0,17.666666666666668
7052,2025-01-25 11:40:00,West,Medical,393,3,7,Severe,0,46,11,5,1,19.0,81.0,27.0
7053,2025-01-25 11:45:00,Central,Police,550,2,10,Normal,0,26,11,5,1,46.0,91.0,30.333333333333332
7054,2025-01-25 11:50:00,South,Police,706,2,17,Normal,0,21,11,5,1,26.0,93.0,31.0
7055,2025-01-25 11:55:00,South,Medical,876,3,9,Normal,0,16,11,5,1,21.0,63.0,21.0
7056,2025-01-25 12:00:00,Central,Fire,887,4,21,Normal,0,14,12,5,1,16.0,51.0,17.0
7057,2025-01-25 12:05:00,South,Other,201,1,26,Normal,0,26,12,5,1,14.0,56.0,18.666666666666668
7058,2025-01-25 12:10:00,South,Police,371,2,18,Normal,0,11,12,5,1,26.0,51.0,17.0
7059,2025-01-25 12:15:00,Central,Medical,664,3,22,Normal,0,24,12,5,1,11.0,61.0,20.333333333333332
7060,2025-01-25 12:20:00,South,Medical,586,3,12,Severe,0,35,12,5,1,24.0,70.0,23.333333333333332
7061,2025-01-25 12:25:00,Central,Medical,541,3,20,Normal,0,21,12,5,1,35.0,80.0,26.666666666666668
7062,2025-01-25 12:30:00,Central,Medical,318,3,26,Normal,0,29,12,5,1,21.0,85.0,28.333333333333332
7063,2025-01-25 12:35:00,East,Medical,666,3,20,Normal,0,15,12,5,1,29.0,65.0,21.666666666666668
7064,2025-01-25 12:40:00,South,Other,335,1,28,Normal,0,28,12,5,1,15.0,72.0,24.0
7065,2025-01-25 12:45:00,North,Fire,1143,4,18,Normal,0,20,12,5,1,28.0,63.0,21.0
7066,2025-01-25 12:50:00,East,Police,311,2,19,Normal,0,17,12,5,1,20.0,65.0,21.666666666666668
7067,2025-01-25 12:55:00,South,Other,263,1,19,Normal,0,17,12,5,1,17.0,54.0,18.0
7068,2025-01-25 13:00:00,South,Other,228,1,28,Normal,0,19,13,5,1,17.0,53.0,17.666666666666668
7069,2025-01-25 13:05:00,South,Police,794,2,17,Normal,0,28,13,5,1,19.0,64.0,21.333333333333332
7070,2025-01-25 13:10:00,South,Fire,503,4,24,Normal,0,16,13,5,1,28.0,63.0,21.0
7071,2025-01-25 13:15:00,West,Other,148,1,12,Normal,0,16,13,5,1,16.0,60.0,20.0
7072,2025-01-25 13:20:00,South,Police,634,2,8,Normal,0,18,13,5,1,16.0,50.0,16.666666666666668
7073,2025-01-25 13:25:00,South,Medical,833,3,29,Normal,0,21,13,5,1,18.0,55.0,18.333333333333332
7074,2025-01-25 13:30:00,East,Other,168,1,25,Normal,0,20,13,5,1,21.0,59.0,19.666666666666668
7075,2025-01-25 13:35:00,East,Medical,628,3,26,Normal,0,21,13,5,1,20.0,62.0,20.666666666666668
7076,2025-01-25 13:40:00,South,Police,274,2,19,Normal,0,20,13,5,1,21.0,61.0,20.333333333333332
7077,2025-01-25 13:45:00,North,Medical,356,3,16,Normal,0,16,13,5,1,20.0,57.0,19.0
7078,2025-01-25 13:50:00,North,Police,525,2,16,Normal,0,13,13,5,1,16.0,49.0,16.333333333333332
7079,2025-01-25 13:55:00,South,Other,364,1,13,Normal,0,17,13,5,1,13.0,46.0,15.333333333333334
7080,2025-01-25 14:00:00,South,Other,385,1,24,Normal,0,21,14,5,1,17.0,51.0,17.0
7081,2025-01-25 14:05:00,North,Police,672,2,22,Normal,0,25,14,5,1,21.0,63.0,21.0
7082,2025-01-25 14:10:00,West,Police,699,2,12,Severe,0,38,14,5,1,25.0,84.0,28.0
7083,2025-01-25 14:15:00,Central,Medical,891,3,23,Normal,0,28,14,5,1,38.0,91.0,30.333333333333332
7084,2025-01-25 14:20:00,North,Medical,789,3,24,Normal,0,17,14,5,1,28.0,83.0,27.666666666666668
7085,2025-01-25 14:25:00,South,Medical,867,3,8,Normal,0,23,14,5,1,17.0,68.0,22.666666666666668
7086,2025-01-25 14:30:00,West,Medical,606,3,22,Normal,0,23,14,5,1,23.0,63.0,21.0
7087,2025-01-25 14:35:00,Central,Other,347,1,19,Normal,0,15,14,5,1,23.0,61.0,20.333333333333332
7088,2025-01-25 14:40:00,North,Other,246,1,8,Normal,0,26,14,5,1,15.0,64.0,21.333333333333332
7089,2025-01-25 14:45:00,Central,Medical,803,3,28,Normal,1,30,14,5,1,26.0,71.0,23.666666666666668
7090,2025-01-25 14:50:00,East,Police,372,2,29,Normal,0,24,14,5,1,30.0,80.0,26.666666666666668
7091,2025-01-25 14:55:00,North,Medical,533,3,17,Normal,0,15,14,5,1,24.0,69.0,23.0
7092,2025-01-25 15:00:00,Central,Fire,470,4,6,Severe,0,43,15,5,1,15.0,82.0,27.333333333333332
7093,2025-01-25 15:05:00,West,Other,137,1,11,Normal,0,15,15,5,1,43.0,73.0,24.333333333333332
7094,2025-01-25 15:10:00,South,Medical,815,3,16,Normal,0,18,15,5,1,15.0,76.0,25.333333333333332
7095,2025-01-25 15:15:00,West,Police,302,2,11,Normal,0,17,15,5,1,18.0,50.0,16.666666666666668
7096,2025-01-25 15:20:00,South,Medical,829,3,19,Normal,0,24,15,5,1,17.0,59.0,19.666666666666668
7097,2025-01-25 15:25:00,Central,Other,392,1,11,Normal,0,21,15,5,1,24.0,62.0,20.666666666666668
7098,2025-01-25 15:30:00,North,Other,244,1,9,Normal,0,23,15,5,1,21.0,68.0,22.666666666666668
7099,2025-01-25 15:35:00,North,Fire,580,4,10,Normal,0,26,15,5,1,23.0,70.0,23.333333333333332
7100,2025-01-25 15:40:00,East,Fire,1156,4,20,Normal,0,15,15,5,1,26.0,64.0,21.333333333333332
7101,2025-01-25 15:45:00,West,Medical,814,3,12,Severe,0,37,15,5,1,15.0,78.0,26.0
7102,2025-01-25 15:50:00,West,Other,237,1,5,Normal,0,21,15,5,1,37.0,73.0,24.333333333333332
7103,2025-01-25 15:55:00,South,Fire,613,4,14,Normal,0,15,15,5,1,21.0,73.0,24.333333333333332
7104,2025-01-25 16:00:00,East,Police,401,2,7,Normal,0,16,16,5,1,15.0,52.0,17.333333333333332
7105,2025-01-25 16:05:00,South,Police,451,2,5,Normal,0,32,16,5,1,16.0,63.0,21.0
7106,2025-01-25 16:10:00,Central,Medical,544,3,5,Normal,0,22,16,5,1,32.0,70.0,23.333333333333332
7107,2025-01-25 16:15:00,Central,Other,263,1,13,Normal,0,19,16,5,1,22.0,73.0,24.333333333333332
7108,2025-01-25 16:20:00,North,Medical,586,3,15,Normal,0,24,16,5,1,19.0,65.0,21.666666666666668
7109,2025-01-25 16:25:00,North,Police,369,2,19,Normal,0,23,16,5,1,24.0,66.0,22.0
7110,2025-01-25 16:30:00,Central,Medical,862,3,18,Normal,0,18,16,5,1,23.0,65.0,21.666666666666668
7111,2025-01-25 16:35:00,East,Medical,865,3,7,Normal,0,15,16,5,1,18.0,56.0,18.666666666666668
7112,2025-01-25 16:40:00,North,Other,208,1,20,Severe,0,34,16,5,1,15.0,67.0,22.333333333333332
7113,2025-01-25 16:45:00,South,Fire,700,4,6,Severe,0,50,16,5,1,34.0,99.0,33.0
7114,2025-01-25 16:50:00,Central,Medical,737,3,11,Normal,0,15,16,5,1,50.0,99.0,33.0
7115,2025-01-25 16:55:00,North,Police,550,2,10,Normal,0,28,16,5,1,15.0,93.0,31.0
7116,2025-01-25 17:00:00,Central,Police,264,2,6,Normal,0,14,17,5,1,28.0,57.0,19.0
7117,2025-01-25 17:05:00,South,Fire,663,4,7,Normal,1,36,17,5,1,14.0,78.0,26.0
7118,2025-01-25 17:10:00,South,Medical,715,3,5,Normal,0,16,17,5,1,36.0,66.0,22.0
7119,2025-01-25 17:15:00,South,Medical,655,3,28,Normal,0,21,17,5,1,16.0,73.0,24.333333333333332
7120,2025-01-25 17:20:00,South,Medical,588,3,15,Severe,0,41,17,5,1,21.0,78.0,26.0
7121,2025-01-25 17:25:00,Central,Medical,728,3,12,Normal,0,20,17,5,1,41.0,82.0,27.333333333333332
7122,2025-01-25 17:30:00,North,Police,410,2,18,Normal,0,14,17,5,1,20.0,75.0,25.0
7123,2025-01-25 17:35:00,Central,Police,564,2,12,Normal,0,18,17,5,1,14.0,52.0,17.333333333333332
7124,2025-01-25 17:40:00,Central,Police,541,2,24,Normal,0,18,17,5,1,18.0,50.0,16.666666666666668
7125,2025-01-25 17:45:00,West,Other,160,1,27,Normal,0,14,17,5,1,18.0,50.0,16.666666666666668
7126,2025-01-25 17:50:00,West,Other,278,1,15,Normal,0,19,17,5,1,14.0,51.0,17.0
7127,2025-01-25 17:55:00,West,Fire,1099,4,12,Normal,0,13,17,5,1,19.0,46.0,15.333333333333334
7128,2025-01-25 18:00:00,North,Other,128,1,24,Normal,0,26,18,5,1,13.0,58.0,19.333333333333332
7129,2025-01-25 18:05:00,Central,Police,407,2,6,Normal,0,22,18,5,1,26.0,61.0,20.333333333333332
7130,2025-01-25 18:10:00,East,Medical,386,3,22,Normal,0,31,18,5,1,22.0,79.0,26.333333333333332
7131,2025-01-25 18:15:00,West,Fire,537,4,25,Normal,0,32,18,5,1,31.0,85.0,28.333333333333332
7132,2025-01-25 18:20:00,North,Police,223,2,20,Normal,0,33,18,5,1,32.0,96.0,32.0
7133,2025-01-25 18:25:00,West,Medical,576,3,16,Normal,0,35,18,5,1,33.0,100.0,33.333333333333336
7134,2025-01-25 18:30:00,Central,Fire,506,4,10,Normal,0,44,18,5,1,35.0,112.0,37.333333333333336
7135,2025-01-25 18:35:00,North,Police,723,2,16,Severe,0,47,18,5,1,44.0,126.0,42.0
7136,2025-01-25 18:40:00,West,Police,514,2,25,Severe,0,44,18,5,1,47.0,135.0,45.0
7137,2025-01-25 18:45:00,West,Fire,443,4,16,Normal,1,44,18,5,1,44.0,135.0,45.0
7138,2025-01-25 18:50:00,Central,Police,538,2,17,Normal,0,28,18,5,1,44.0,116.0,38.666666666666664
7139,2025-01-25 18:55:00,West,Other,170,1,12,Normal,0,29,18,5,1,28.0,101.0,33.666666666666664
7140,2025-01-25 19:00:00,South,Medical,448,3,17,Normal,0,31,19,5,1,29.0,88.0,29.333333333333332
7141,2025-01-25 19:05:00,South,Police,760,2,20,Normal,0,26,19,5,1,31.0,86.0,28.666666666666668
7142,2025-01-25 19:10:00,Central,Fire,497,4,16,Normal,0,47,19,5,1,26.0,104.0,34.666666666666664
7143,2025-01-25 19:15:00,North,Police,726,2,15,Normal,0,35,19,5,1,47.0,108.0,36.0
7144,2025-01-25 19:20:00,West,Medical,729,3,8,Severe,0,47,19,5,1,35.0,129.0,43.0
7145,2025-01-25 19:25:00,East,Medical,873,3,18,Normal,0,26,19,5,1,47.0,108.0,36.0
7146,2025-01-25 19:30:00,South,Police,443,2,23,Normal,0,38,19,5,1,26.0,111.0,37.0
7147,2025-01-25 19:35:00,Central,Fire,626,4,29,Normal,1,50,19,5,1,38.0,114.0,38.0
7148,2025-01-25 19:40:00,Central,Medical,312,3,28,Normal,0,36,19,5,1,50.0,124.0,41.333333333333336
7149,2025-01-25 19:45:00,West,Other,244,1,19,Normal,0,28,19,5,1,36.0,114.0,38.0
7150,2025-01-25 19:50:00,West,Medical,891,3,26,Normal,1,38,19,5,1,28.0,102.0,34.0
7151,2025-01-25 19:55:00,South,Police,403,2,12,Normal,0,28,19,5,1,38.0,94.0,31.333333333333332
7152,2025-01-25 20:00:00,Central,Fire,515,4,23,Normal,1,48,20,5,1,28.0,114.0,38.0
7153,2025-01-25 20:05:00,West,Medical,893,3,12,Normal,0,28,20,5,1,48.0,104.0,34.666666666666664
7154,2025-01-25 20:10:00,North,Other,200,1,12,Normal,0,26,20,5,1,28.0,102.0,34.0
7155,2025-01-25 20:15:00,Central,Medical,663,3,27,Normal,0,30,20,5,1,26.0,84.0,28.0
7156,2025-01-25 20:20:00,East,Medical,617,3,10,Normal,0,32,20,5,1,30.0,88.0,29.333333333333332
7157,2025-01-25 20:25:00,West,Medical,474,3,27,Normal,1,53,20,5,1,32.0,115.0,38.333333333333336
7158,2025-01-25 20:30:00,Central,Other,132,1,28,Normal,0,38,20,5,1,53.0,123.0,41.0
7159,2025-01-25 20:35:00,Central,Medical,390,3,9,Normal,0,38,20,5,1,38.0,129.0,43.0
7160,2025-01-25 20:40:00,North,Police,502,2,11,Normal,0,30,20,5,1,38.0,106.0,35.333333333333336
7161,2025-01-25 20:45:00,South,Police,783,2,11,Normal,0,19,20,5,1,30.0,87.0,29.0
7162,2025-01-25 20:50:00,East,Other,356,1,12,Normal,0,27,20,5,1,19.0,76.0,25.333333333333332
7163,2025-01-25 20:55:00,East,Police,510,2,28,Normal,0,35,20,5,1,27.0,81.0,27.0
7164,2025-01-25 21:00:00,Central,Police,305,2,23,Normal,0,22,21,5,1,35.0,84.0,28.0
7165,2025-01-25 21:05:00,North,Medical,400,3,11,Normal,0,22,21,5,1,22.0,79.0,26.333333333333332
7166,2025-01-25 21:10:00,North,Police,586,2,17,Normal,0,20,21,5,1,22.0,64.0,21.333333333333332
7167,2025-01-25 21:15:00,South,Police,443,2,11,Normal,1,31,21,5,1,20.0,73.0,24.333333333333332
7168,2025-01-25 21:20:00,South,Police,460,2,28,Normal,0,19,21,5,1,31.0,70.0,23.333333333333332
7169,2025-01-25 21:25:00,East,Other,244,1,26,Normal,1,31,21,5,1,19.0,81.0,27.0
7170,2025-01-25 21:30:00,South,Other,202,1,14,Normal,0,22,21,5,1,31.0,72.0,24.0
7171,2025-01-25 21:35:00,West,Police,723,2,13,Normal,0,13,21,5,1,22.0,66.0,22.0
7172,2025-01-25 21:40:00,South,Medical,638,3,10,Severe,0,35,21,5,1,13.0,70.0,23.333333333333332
7173,2025-01-25 21:45:00,South,Medical,602,3,15,Normal,0,21,21,5,1,35.0,69.0,23.0
7174,2025-01-25 21:50:00,East,Medical,676,3,29,Normal,1,43,21,5,1,21.0,99.0,33.0
7175,2025-01-25 21:55:00,Central,Other,112,1,6,Normal,0,15,21,5,1,43.0,79.0,26.333333333333332
7176,2025-01-25 22:00:00,East,Other,103,1,11,Normal,0,21,22,5,1,15.0,79.0,26.333333333333332
7177,2025-01-25 22:05:00,North,Police,605,2,20,Normal,1,37,22,5,1,21.0,73.0,24.333333333333332
7178,2025-01-25 22:10:00,West,Fire,402,4,21,Severe,0,44,22,5,1,37.0,102.0,34.0
7179,2025-01-25 22:15:00,East,Other,370,1,9,Normal,0,22,22,5,1,44.0,103.0,34.333333333333336
7180,2025-01-25 22:20:00,West,Fire,1029,4,29,Normal,0,24,22,5,1,22.0,90.0,30.0
7181,2025-01-25 22:25:00,West,Medical,454,3,8,Normal,0,18,22,5,1,24.0,64.0,21.333333333333332
7182,2025-01-25 22:30:00,West,Other,232,1,18,Normal,0,27,22,5,1,18.0,69.0,23.0
7183,2025-01-25 22:35:00,West,Other,305,1,22,Normal,0,20,22,5,1,27.0,65.0,21.666666666666668
7184,2025-01-25 22:40:00,South,Fire,1174,4,8,Normal,1,34,22,5,1,20.0,81.0,27.0
7185,2025-01-25 22:45:00,South,Medical,793,3,24,Normal,0,22,22,5,1,34.0,76.0,25.333333333333332
7186,2025-01-25 22:50:00,North,Other,168,1,23,Normal,0,11,22,5,1,22.0,67.0,22.333333333333332
7187,2025-01-25 22:55:00,West,Medical,716,3,9,Normal,0,28,22,5,1,11.0,61.0,20.333333333333332
7188,2025-01-25 23:00:00,South,Other,336,1,24,Severe,0,34,23,5,1,28.0,73.0,24.333333333333332
7189,2025-01-25 23:05:00,West,Medical,709,3,10,Normal,0,17,23,5,1,34.0,79.0,26.333333333333332
7190,2025-01-25 23:10:00,North,Other,162,1,23,Normal,0,22,23,5,1,17.0,73.0,24.333333333333332
7191,2025-01-25 23:15:00,North,Fire,462,4,28,Normal,0,17,23,5,1,22.0,56.0,18.666666666666668
7192,2025-01-25 23:20:00,South,Fire,971,4,22,Normal,0,18,23,5,1,17.0,57.0,19.0
7193,2025-01-25 23:25:00,West,Medical,401,3,5,Normal,0,22,23,5,1,18.0,57.0,19.0
7194,2025-01-25 23:30:00,East,Medical,558,3,15,Normal,0,18,23,5,1,22.0,58.0,19.333333333333332
7195,2025-01-25 23:35:00,South,Fire,802,4,17,Normal,1,26,23,5,1,18.0,66.0,22.0
7196,2025-01-25 23:40:00,North,Medical,712,3,5,Normal,0,22,23,5,1,26.0,66.0,22.0
7197,2025-01-25 23:45:00,South,Medical,543,3,5,Normal,0,27,23,5,1,22.0,75.0,25.0
7198,2025-01-25 23:50:00,West,Police,402,2,12,Normal,0,25,23,5,1,27.0,74.0,24.666666666666668
7199,2025-01-25 23:55:00,South,Police,740,2,17,Normal,0,22,23,5,1,25.0,74.0,24.666666666666668
7200,2025-01-26 00:00:00,West,Police,283,2,21,Normal,0,21,0,6,1,22.0,68.0,22.666666666666668
7201,2025-01-26 00:05:00,Central,Police,583,2,23,Severe,0,32,0,6,1,21.0,75.0,25.0
7202,2025-01-26 00:10:00,Central,Other,139,1,22,Normal,0,19,0,6,1,32.0,72.0,24.0
7203,2025-01-26 00:15:00,North,Medical,388,3,19,Normal,0,17,0,6,1,19.0,68.0,22.666666666666668
7204,2025-01-26 00:20:00,Central,Medical,636,3,26,Normal,0,19,0,6,1,17.0,55.0,18.333333333333332
7205,2025-01-26 00:25:00,North,Fire,935,4,6,Normal,0,16,0,6,1,19.0,52.0,17.333333333333332
7206,2025-01-26 00:30:00,Central,Medical,482,3,27,Severe,0,33,0,6,1,16.0,68.0,22.666666666666668
7207,2025-01-26 00:35:00,South,Medical,483,3,15,Normal,0,16,0,6,1,33.0,65.0,21.666666666666668
7208,2025-01-26 00:40:00,East,Fire,487,4,29,Normal,0,21,0,6,1,16.0,70.0,23.333333333333332
7209,2025-01-26 00:45:00,West,Fire,1113,4,18,Normal,0,16,0,6,1,21.0,53.0,17.666666666666668
7210,2025-01-26 00:50:00,Central,Medical,327,3,16,Normal,0,21,0,6,1,16.0,58.0,19.333333333333332
7211,2025-01-26 00:55:00,North,Police,676,2,28,Normal,0,20,0,6,1,21.0,57.0,19.0
7212,2025-01-26 01:00:00,North,Medical,393,3,14,Normal,0,19,1,6,1,20.0,60.0,20.0
7213,2025-01-26 01:05:00,West,Other,210,1,29,Normal,0,17,1,6,1,19.0,56.0,18.666666666666668
7214,2025-01-26 01:10:00,North,Police,558,2,24,Normal,0,17,1,6,1,17.0,53.0,17.666666666666668
7215,2025-01-26 01:15:00,East,Police,434,2,23,Severe,0,39,1,6,1,17.0,73.0,24.333333333333332
7216,2025-01-26 01:20:00,South,Police,680,2,22,Normal,0,15,1,6,1,39.0,71.0,23.666666666666668
7217,2025-01-26 01:25:00,North,Police,276,2,26,Severe,0,31,1,6,1,15.0,85.0,28.333333333333332
7218,2025-01-26 01:30:00,East,Medical,767,3,25,Severe,0,47,1,6,1,31.0,93.0,31.0
7219,2025-01-26 01:35:00,Central,Medical,350,3,21,Severe,0,43,1,6,1,47.0,121.0,40.333333333333336
7220,2025-01-26 01:40:00,South,Fire,570,4,26,Normal,0,17,1,6,1,43.0,107.0,35.666666666666664
7221,2025-01-26 01:45:00,North,Fire,475,4,6,Normal,0,24,1,6,1,17.0,84.0,28.0
7222,2025-01-26 01:50:00,North,Fire,737,4,19,Normal,0,11,1,6,1,24.0,52.0,17.333333333333332
7223,2025-01-26 01:55:00,South,Police,701,2,5,Normal,0,20,1,6,1,11.0,55.0,18.333333333333332
7224,2025-01-26 02:00:00,East,Other,335,1,22,Normal,0,23,2,6,1,20.0,54.0,18.0
7225,2025-01-26 02:05:00,East,Medical,593,3,13,Normal,0,17,2,6,1,23.0,60.0,20.0
7226,2025-01-26 02:10:00,East,Fire,932,4,26,Normal,0,21,2,6,1,17.0,61.0,20.333333333333332
7227,2025-01-26 02:15:00,East,Police,312,2,10,Normal,0,23,2,6,1,21.0,61.0,20.333333333333332
7228,2025-01-26 02:20:00,North,Police,512,2,10,Severe,1,51,2,6,1,23.0,95.0,31.666666666666668
7229,2025-01-26 02:25:00,Central,Police,725,2,25,Severe,0,43,2,6,1,51.0,117.0,39.0
7230,2025-01-26 02:30:00,North,Police,310,2,28,Normal,0,19,2,6,1,43.0,113.0,37.666666666666664
7231,2025-01-26 02:35:00,East,Medical,591,3,6,Normal,0,16,2,6,1,19.0,78.0,26.0
7232,2025-01-26 02:40:00,West,Police,744,2,8,Normal,0,15,2,6,1,16.0,50.0,16.666666666666668
7233,2025-01-26 02:45:00,West,Police,320,2,26,Normal,0,24,2,6,1,15.0,55.0,18.333333333333332
7234,2025-01-26 02:50:00,North,Medical,780,3,10,Normal,0,17,2,6,1,24.0,56.0,18.666666666666668
7235,2025-01-26 02:55:00,West,Medical,829,3,25,Normal,0,22,2,6,1,17.0,63.0,21.0
7236,2025-01-26 03:00:00,North,Other,311,1,16,Normal,0,30,3,6,1,22.0,69.0,23.0
7237,2025-01-26 03:05:00,Central,Medical,797,3,22,Normal,0,20,3,6,1,30.0,72.0,24.0
7238,2025-01-26 03:10:00,Central,Fire,910,4,23,Normal,0,27,3,6,1,20.0,77.0,25.666666666666668
7239,2025-01-26 03:15:00,North,Police,241,2,7,Normal,0,28,3,6,1,27.0,75.0,25.0
7240,2025-01-26 03:20:00,Central,Police,357,2,28,Normal,1,31,3,6,1,28.0,86.0,28.666666666666668
7241,2025-01-26 03:25:00,North,Medical,351,3,21,Normal,0,21,3,6,1,31.0,80.0,26.666666666666668
7242,2025-01-26 03:30:00,South,Medical,631,3,22,Normal,0,12,3,6,1,21.0,64.0,21.333333333333332
7243,2025-01-26 03:35:00,Central,Medical,793,3,24,Normal,0,22,3,6,1,12.0,55.0,18.333333333333332
7244,2025-01-26 03:40:00,West,Other,323,1,21,Normal,0,20,3,6,1,22.0,54.0,18.0
7245,2025-01-26 03:45:00,South,Police,734,2,26,Normal,0,29,3,6,1,20.0,71.0,23.666666666666668
7246,2025-01-26 03:50:00,West,Medical,526,3,5,Severe,0,37,3,6,1,29.0,86.0,28.666666666666668
7247,2025-01-26 03:55:00,North,Police,589,2,25,Normal,1,40,3,6,1,37.0,106.0,35.333333333333336
7248,2025-01-26 04:00:00,Central,Police,569,2,11,Normal,0,22,4,6,1,40.0,99.0,33.0
7249,2025-01-26 04:05:00,West,Police,371,2,13,Normal,0,25,4,6,1,22.0,87.0,29.0
7250,2025-01-26 04:10:00,East,Other,124,1,26,Normal,0,18,4,6,1,25.0,65.0,21.666666666666668
7251,2025-01-26 04:15:00,East,Fire,496,4,9,Normal,0,17,4,6,1,18.0,60.0,20.0
7252,2025-01-26 04:20:00,South,Medical,704,3,14,Normal,0,20,4,6,1,17.0,55.0,18.333333333333332
7253,2025-01-26 04:25:00,South,Medical,312,3,20,Normal,0,14,4,6,1,20.0,51.0,17.0
7254,2025-01-26 04:30:00,North,Medical,790,3,15,Normal,0,20,4,6,1,14.0,54.0,18.0
7255,2025-01-26 04:35:00,West,Medical,713,3,10,Normal,0,25,4,6,1,20.0,59.0,19.666666666666668
7256,2025-01-26 04:40:00,Central,Police,263,2,13,Normal,0,25,4,6,1,25.0,70.0,23.333333333333332
7257,2025-01-26 04:45:00,Central,Fire,1197,4,12,Normal,0,19,4,6,1,25.0,69.0,23.0
7258,2025-01-26 04:50:00,East,Police,790,2,9,Normal,0,29,4,6,1,19.0,73.0,24.333333333333332
7259,2025-01-26 04:55:00,Central,Other,109,1,5,Normal,0,21,4,6,1,29.0,69.0,23.0
7260,2025-01-26 05:00:00,Central,Police,247,2,5,Normal,0,18,5,6,1,21.0,68.0,22.666666666666668
7261,2025-01-26 05:05:00,South,Other,295,1,29,Normal,0,16,5,6,1,18.0,55.0,18.333333333333332
7262,2025-01-26 05:10:00,North,Fire,1136,4,20,Normal,0,23,5,6,1,16.0,57.0,19.0
7263,2025-01-26 05:15:00,East,Medical,391,3,26,Normal,0,24,5,6,1,23.0,63.0,21.0
7264,2025-01-26 05:20:00,East,Medical,378,3,13,Normal,1,27,5,6,1,24.0,74.0,24.666666666666668
7265,2025-01-26 05:25:00,East,Medical,801,3,15,Normal,0,24,5,6,1,27.0,75.0,25.0
7266,2025-01-26 05:30:00,West,Medical,518,3,17,Normal,0,17,5,6,1,24.0,68.0,22.666666666666668
7267,2025-01-26 05:35:00,West,Other,118,1,23,Normal,1,43,5,6,1,17.0,84.0,28.0
7268,2025-01-26 05:40:00,North,Medical,463,3,24,Normal,0,13,5,6,1,43.0,73.0,24.333333333333332
7269,2025-01-26 05:45:00,South,Medical,873,3,8,Normal,0,24,5,6,1,13.0,80.0,26.666666666666668
7270,2025-01-26 05:50:00,East,Fire,553,4,13,Normal,0,21,5,6,1,24.0,58.0,19.333333333333332
7271,2025-01-26 05:55:00,Central,Other,387,1,13,Normal,0,17,5,6,1,21.0,62.0,20.666666666666668
7272,2025-01-26 06:00:00,North,Other,147,1,13,Severe,0,40,6,6,1,17.0,78.0,26.0
7273,2025-01-26 06:05:00,North,Police,656,2,7,Normal,0,15,6,6,1,40.0,72.0,24.0
7274,2025-01-26 06:10:00,East,Other,211,1,10,Normal,0,19,6,6,1,15.0,74.0,24.666666666666668
7275,2025-01-26 06:15:00,South,Other,122,1,28,Normal,0,19,6,6,1,19.0,53.0,17.666666666666668
7276,2025-01-26 06:20:00,West,Medical,567,3,29,Normal,0,17,6,6,1,19.0,55.0,18.333333333333332
7277,2025-01-26 06:25:00,Central,Police,624,2,17,Normal,0,15,6,6,1,17.0,51.0,17.0
7278,2025-01-26 06:30:00,Central,Medical,330,3,8,Normal,0,14,6,6,1,15.0,46.0,15.333333333333334
7279,2025-01-26 06:35:00,South,Other,388,1,21,Normal,0,20,6,6,1,14.0,49.0,16.333333333333332
7280,2025-01-26 06:40:00,South,Medical,882,3,10,Normal,0,16,6,6,1,20.0,50.0,16.666666666666668
7281,2025-01-26 06:45:00,South,Police,689,2,9,Normal,0,25,6,6,1,16.0,61.0,20.333333333333332
7282,2025-01-26 06:50:00,Central,Fire,732,4,18,Normal,0,28,6,6,1,25.0,69.0,23.0
